Hotel,Hotel Latitude,Hotel Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Grand Bar & Lounge,40.72197114999195,-74.00420015027636,Lounge
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Her Name Was Carmen,40.72386579392723,-74.00409578246824,Latin American Restaurant
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Two Sigma 100 AoA,40.7232766712472,-74.00492429493308,Office
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Isabel Marant,40.722629955557686,-74.00151142080148,Women's Store
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Eden Fine Art,40.722606705991694,-74.00143248875875,Art Gallery
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Dance With Me SoHo,40.72257786685151,-74.00136338778867,Dance Studio
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Poke Bowl,40.72145609102901,-74.00491194927729,Poke Place
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Grandaisy Bakery,40.7200760835469,-74.00565061546854,Bakery
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Felix,40.72244564074977,-74.00381820746068,French Restaurant
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Roman and Williams Guild,40.72021445902561,-74.00230129895583,Furniture / Home Store
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Paul's Cocktail Lounge,40.719562606558206,-74.005035117036,Nightclub
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,SIXTY SoHo Hotel,40.72395,-74.003124,Hotel
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,SuitSupply,40.72217290184468,-74.00111138820648,Men's Store
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,The Django,40.71936473752016,-74.00488004789766,Lounge
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Ba'al Cafe,40.724457,-74.0039,Falafel Restaurant
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Rudy's Music Soho,40.722379896306556,-74.00112820554254,Music Store
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Antique Garage,40.72141826939049,-74.001343345271,Mediterranean Restaurant
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Frenchette,40.719596,-74.005786,French Restaurant
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Bâtard,40.719624,-74.005788,Modern European Restaurant
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Purl Soho,40.72232557144822,-74.00099382065245,Arts & Crafts Store
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Tribeca Park,40.720220337356935,-74.00544611976716,Park
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,The Roxy Hotel Bar,40.7193935332575,-74.00492368351038,Cocktail Bar
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,La Mercerie,40.72021170000001,-74.00213080000002,French Restaurant
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,The Roxy Hotel,40.71934055853672,-74.00504389888542,Hotel
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Nancy Whiskey Pub,40.720637245095666,-74.00514170397815,Dive Bar
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,CB2,40.72076483,-74.00132957,Furniture / Home Store
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Soho Diner,40.722105,-74.004214,Diner
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Galli Restaurant,40.72160721760932,-74.0012348067045,Italian Restaurant
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Celine,40.723443922550025,-74.00192169433411,Boutique
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Soho Art Materials,40.721309210398786,-74.00362994497029,Arts & Crafts Store
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Gucci,40.72353024662215,-74.00250590674591,Women's Store
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Le Pain Quotidien,40.72150631083389,-74.00155219262501,Bakery
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Belle Reve,40.719527614151524,-74.00441549272927,Cocktail Bar
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,La Sirene,40.72439959288681,-74.00589131424262,French Restaurant
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,The Webster,40.721326,-74.002575,Boutique
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Butterfly Bar,40.723995208740234,-74.00316619873047,Bar
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,NikeLab 21M,40.72081196738455,-74.0020431224662,Sporting Goods Shop
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Matchaful,40.721143,-74.00392099999999,Tea Room
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Bistrot Leo,40.72399,-74.00316,French Restaurant
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,SoHo Finest Market,40.72271029176241,-74.00460227654396,Deli / Bodega
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,IF Soho,40.721593992377166,-74.0020547163198,Boutique
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Gitano,40.72284161744163,-74.00592952161935,Mexican Restaurant
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Canal Sound & Light,40.720118169536875,-74.00288747098746,Electronics Store
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Planet Fitness,40.72057474635559,-74.00398732733551,Gym / Fitness Center
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Byredo,40.723245,-74.001726,Perfume Shop
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,The Roxy Hotel Cinema,40.71938099356035,-74.00488259672493,Movie Theater
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Free People,40.72384440063071,-74.00246768222753,Clothing Store
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Jack's Stir Brew,40.719352068475175,-74.00507493983466,Coffee Shop
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Anotheroom,40.719934444414406,-74.00563280724778,Bar
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Palace Skateboards,40.72017925229732,-74.00202812615092,Clothing Store
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Reiss,40.72404564209409,-74.0023537689143,Clothing Store
SoHo Grand Hotel,40.72197368736919,-74.0044641494751,Gucci,40.723367718877434,-74.00200067169135,Women's Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,Mile High Run Club,40.7273827,-73.9924454,Gym
The Bowery Hotel,40.72614466252136,-73.99162708611642,Fish Cheeks,40.725861003633504,-73.99253343981425,Thai Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,The Bowery Hotel,40.72614466252136,-73.99162708611642,Hotel
The Bowery Hotel,40.72614466252136,-73.99162708611642,Dashwood Books,40.726167,-73.993444,Bookstore
The Bowery Hotel,40.72614466252136,-73.99162708611642,Il Buco,40.725997743711446,-73.99275408899226,Italian Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Overthrow Boxing NYC,40.725369167319876,-73.99279305046126,Boxing Gym
The Bowery Hotel,40.72614466252136,-73.99162708611642,Momofuku Ko,40.7247271079246,-73.9915926691146,New American Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,John Derian Company Inc.,40.72543816983903,-73.99161789883777,Gift Shop
The Bowery Hotel,40.72614466252136,-73.99162708611642,Merchant's House Museum,40.72757407535845,-73.99235725019763,History Museum
The Bowery Hotel,40.72614466252136,-73.99162708611642,Kettl Tea,40.726559,-73.991907,Tea Room
The Bowery Hotel,40.72614466252136,-73.99162708611642,Vic's,40.72712693831235,-73.99315722406297,Italian Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Great Jones Spa,40.72693719999999,-73.993267,Spa
The Bowery Hotel,40.72614466252136,-73.99162708611642,Three Jewels,40.72626517901139,-73.99120062589645,Yoga Studio
The Bowery Hotel,40.72614466252136,-73.99162708611642,il Buco Alimentari & Vineria,40.72662636931948,-73.99230295094034,Italian Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Bohemian,40.72642436832293,-73.99199457715109,Japanese Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Coffee Project New York,40.727153,-73.989527,Coffee Shop
The Bowery Hotel,40.72614466252136,-73.99162708611642,Jolene,40.726719,-73.992156,American Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Nalata Nalata,40.724678,-73.991478,Gift Shop
The Bowery Hotel,40.72614466252136,-73.99162708611642,Bonnie Slotnick Cookbooks,40.7251147854322,-73.99075503043365,Bookstore
The Bowery Hotel,40.72614466252136,-73.99162708611642,Bowery Meat Company,40.7245665,-73.9918409,Steakhouse
The Bowery Hotel,40.72614466252136,-73.99162708611642,New York Theatre Workshop,40.72654522036785,-73.99007971246697,Theater
The Bowery Hotel,40.72614466252136,-73.99162708611642,Baar Baar,40.724533801523286,-73.99162419418478,Indian Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Double Zero,40.72610826388715,-73.98980624666206,Pizza Place
The Bowery Hotel,40.72614466252136,-73.99162708611642,4th Street Food Co-op,40.726765846633874,-73.99080965660838,Grocery Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,Anthology Film Archives,40.724835835308475,-73.99015830792878,Indie Movie Theater
The Bowery Hotel,40.72614466252136,-73.99162708611642,Reformation,40.72611189901858,-73.9931444220013,Clothing Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,NY Adorned,40.72542669498419,-73.99007147161879,Tattoo Parlor
The Bowery Hotel,40.72614466252136,-73.99162708611642,"The Standard, East Village",40.7279316,-73.9907857,Hotel
The Bowery Hotel,40.72614466252136,-73.99162708611642,The Smile,40.72654914302751,-73.99366770429285,Café
The Bowery Hotel,40.72614466252136,-73.99162708611642,99¢ Fresh Pizza,40.72637573745666,-73.9893380436357,Pizza Place
The Bowery Hotel,40.72614466252136,-73.99162708611642,Bessou,40.72531504602649,-73.99257126725936,Japanese Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,The Wren,40.726322,-73.992201,Gastropub
The Bowery Hotel,40.72614466252136,-73.99162708611642,Bar Primi,40.72566109133918,-73.99176120758057,Italian Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,La Mama,40.72659489707605,-73.99047026215923,Indie Theater
The Bowery Hotel,40.72614466252136,-73.99162708611642,Lafayette,40.72737907035348,-73.99352831012399,French Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Dim Sum Palace,40.72589170676761,-73.98972359614132,Dim Sum Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,The Hole,40.72503298679667,-73.99257123470306,Art Gallery
The Bowery Hotel,40.72614466252136,-73.99162708611642,Rosie's,40.72495638530936,-73.99047988598804,Mexican Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Swift Hibernian Lounge,40.72733574477281,-73.99222787310842,Bar
The Bowery Hotel,40.72614466252136,-73.99162708611642,Astor Wines & Spirits,40.727984051970246,-73.99304720778368,Wine Shop
The Bowery Hotel,40.72614466252136,-73.99162708611642,The Infinite Wrench,40.72644331497494,-73.98997363839409,Comedy Club
The Bowery Hotel,40.72614466252136,-73.99162708611642,Away,40.7268903567791,-73.99394009112211,Luggage Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,Gemma,40.726189022483624,-73.99178202752438,Italian Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Piccola Strada,40.72660477321865,-73.99033530328549,Italian Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Bowery Mural,40.7243044903277,-73.99287470389083,Street Art
The Bowery Hotel,40.72614466252136,-73.99162708611642,Narcissa,40.72777099135111,-73.99089217185974,New American Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,SoulCycle NoHo,40.72789177194646,-73.99338283344173,Cycle Studio
The Bowery Hotel,40.72614466252136,-73.99162708611642,Café Standard,40.727945797021945,-73.990940451622,Café
The Bowery Hotel,40.72614466252136,-73.99162708611642,ACME Basement,40.72736151817271,-73.99384600516412,Cocktail Bar
The Bowery Hotel,40.72614466252136,-73.99162708611642,Amigo By Nai,40.724606,-73.990661,Mexican Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,KGB Bar,40.72641384266843,-73.98986644777557,Dive Bar
The Bowery Hotel,40.72614466252136,-73.99162708611642,sweetgreen,40.7263613,-73.9914483,Salad Place
The Bowery Hotel,40.72614466252136,-73.99162708611642,Heyday,40.727784,-73.993761,Spa
The Bowery Hotel,40.72614466252136,-73.99162708611642,Toy Tokyo,40.72708193430287,-73.98899022769537,Toy / Game Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,Liz Christy Community Garden,40.72403374607387,-73.99210234997967,Garden
The Bowery Hotel,40.72614466252136,-73.99162708611642,Frank Restaurant,40.7269388318875,-73.9888987815173,Italian Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Sushi By M,40.726614,-73.988785,Sushi Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Random Accessories,40.72654958183823,-73.99025590889902,Gift Shop
The Bowery Hotel,40.72614466252136,-73.99162708611642,Sushi on Jones,40.72645121141526,-73.99200497299104,Sushi Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,La Colombe Coffee Roasters,40.728071,-73.993265,Coffee Shop
The Bowery Hotel,40.72614466252136,-73.99162708611642,Duane Park,40.724898294187916,-73.9924352588263,Other Nightlife
The Bowery Hotel,40.72614466252136,-73.99162708611642,Torien,40.724794,-73.993266,Japanese Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,BONDST,40.72692,-73.99443,Sushi Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Bar Verde,40.7260641,-73.9897793,Mexican Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,KITH,40.7259802230913,-73.99453192949295,Men's Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,Codex,40.725324488777275,-73.99254945693504,Bookstore
The Bowery Hotel,40.72614466252136,-73.99162708611642,John Varvatos Bowery NYC,40.72522580331536,-73.99218920951296,Clothing Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,Levain Bakery,40.72614,-73.9947,Bakery
The Bowery Hotel,40.72614466252136,-73.99162708611642,Video Games New York,40.7283044797617,-73.99050224449348,Video Game Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,Bowery Hotel Lobby Bar,40.72613365878215,-73.99167390731799,Hotel Bar
The Bowery Hotel,40.72614466252136,-73.99162708611642,The Gray Mare,40.72598326190604,-73.98964059974702,Bar
The Bowery Hotel,40.72614466252136,-73.99162708611642,The Scratcher,40.7275446575548,-73.99070095139317,Bar
The Bowery Hotel,40.72614466252136,-73.99162708611642,Anyway Cafe,40.72496318556012,-73.99052746831816,Café
The Bowery Hotel,40.72614466252136,-73.99162708611642,Patagonia,40.72518270659311,-73.99214745989116,Clothing Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,ACME,40.72728609069186,-73.99387989702423,American Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Kissaki,40.72537244856386,-73.99184703826903,Sushi Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,MUJI,40.728645015113486,-73.99132132530212,Miscellaneous Shop
The Bowery Hotel,40.72614466252136,-73.99162708611642,Bond St Lounge,40.72679752377931,-73.99428849981236,Lounge
The Bowery Hotel,40.72614466252136,-73.99162708611642,Tom & Jerry's,40.724698,-73.99331,Dive Bar
The Bowery Hotel,40.72614466252136,-73.99162708611642,Whole Foods Sushi Bar,40.72399989837209,-73.99227661853082,Sushi Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Blick Art Materials,40.726668075300076,-73.99475772919754,Arts & Crafts Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,Whole Foods Market,40.723792913183296,-73.99146099967388,Grocery Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,"Love, Adorned",40.72404376166192,-73.99367873981424,Jewelry Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,Marine Layer,40.724249662198204,-73.99344011973425,Clothing Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,Equinox Bond Street,40.72708,-73.994788,Gym / Fitness Center
The Bowery Hotel,40.72614466252136,-73.99162708611642,Blue Ribbon Fried Chicken,40.7243915393007,-73.99089444107277,Fried Chicken Joint
The Bowery Hotel,40.72614466252136,-73.99162708611642,Pressed Juicery,40.72547,-73.994807,Juice Bar
The Bowery Hotel,40.72614466252136,-73.99162708611642,The Bowery Market,40.72647135006763,-73.99191687180523,Food Court
The Bowery Hotel,40.72614466252136,-73.99162708611642,Dokodemo,40.72632323816387,-73.98976057459866,Japanese Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,Cooper's Craft and Kitchen,40.72683019543111,-73.98906275300347,Bar
The Bowery Hotel,40.72614466252136,-73.99162708611642,Gasoline Alley Coffee,40.725462535157305,-73.99489704361588,Coffee Shop
The Bowery Hotel,40.72614466252136,-73.99162708611642,Michael Andrews Bespoke,40.72758724529135,-73.99447622845963,Men's Store
The Bowery Hotel,40.72614466252136,-73.99162708611642,Woom Center,40.7237194263035,-73.99285769174772,Yoga Studio
The Bowery Hotel,40.72614466252136,-73.99162708611642,Tacombi at Fonda Nolita,40.72401738627438,-73.99373183642949,Taco Place
The Bowery Hotel,40.72614466252136,-73.99162708611642,Emilio's Ballato,40.72482135181598,-73.9945343878065,Italian Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,787 Coffee,40.727408000000004,-73.988869,Coffee Shop
The Bowery Hotel,40.72614466252136,-73.99162708611642,Sunny's Florist,40.72737347412897,-73.98847178968498,Flower Shop
The Bowery Hotel,40.72614466252136,-73.99162708611642,Short Stories,40.72667394946613,-73.99167772683919,Bar
The Bowery Hotel,40.72614466252136,-73.99162708611642,Atla,40.7271134,-73.9940447,Mexican Restaurant
The Bowery Hotel,40.72614466252136,-73.99162708611642,The Musket Room,40.72401307611102,-73.99374127436566,Restaurant
"The Standard, High Line",40.740854,-74.0079523,Whitney Museum of American Art,40.739505596373306,-74.00886093701054,Art Museum
"The Standard, High Line",40.740854,-74.0079523,"The Standard, High Line",40.740854,-74.0079523,Hotel
